"1",2.5142767361233522
"0",2.5142767361233522
"11",3.3274392037713696
"10",3.3274392037713696
"01",3.3274392037713696
"00",3.3274392037713696
"111",5.396192979238844
"000",5.396192979238844
"110",5.445775723159447
"100",5.445775723159447
"011",5.445775723159447
"001",5.445775723159447
"101",5.505382835204287
"010",5.505382835204287
"1111",7.930827983517139
"0000",7.930827983517139
"1110",8.18700578068948
"1000",8.18700578068948
"0111",8.18700578068948
"0001",8.18700578068948
"1101",8.257635135042214
"1011",8.257635135042214
"0100",8.257635135042214
"0010",8.257635135042214
"1010",8.258704003348441
"0101",8.258704003348441
"1100",8.339204441401838
"0011",8.339204441401838
"1001",8.406713544643704
"0110",8.406713544643704
"11111",10.712578829976554
"00000",10.712578829976554
"11110",11.216342286640861
"10000",11.216342286640861
"01111",11.216342286640861
"00001",11.216342286640861
"11101",11.322044936911597
"10111",11.322044936911597
"01000",11.322044936911597
"00010",11.322044936911597
"11011",11.430487601155338
"00100",11.430487601155338
"10110",11.508973997347594
"10010",11.508973997347594
"01101",11.508973997347594
"01001",11.508973997347594
"10101",11.537843772656387
"01010",11.537843772656387
"11010",11.558487139821473
"10100",11.558487139821473
"01011",11.558487139821473
"00101",11.558487139821473
"11100",11.623520075205388
"11000",11.623520075205388
"00111",11.623520075205388
"00011",11.623520075205388
"11001",11.680261522851328
"10011",11.680261522851328
"01100",11.680261522851328
"00110",11.680261522851328
"10001",11.834019495714655
"01110",11.834019495714655
"111111",13.382643277637488
"000000",13.382643277637488
"111110",14.133679589897454
"100000",14.133679589897454
"011111",14.133679589897454
"000001",14.133679589897454
"111101",14.280065469711689
"101111",14.280065469711689
"010000",14.280065469711689
"000010",14.280065469711689
"101010",14.457387430553986
"010101",14.457387430553986
"101101",14.46626924452007
"010010",14.46626924452007
"111011",14.587427202472341
"110111",14.587427202472341
"001000",14.587427202472341
"000100",14.587427202472341
"110101",14.665336209078287
"101011",14.665336209078287
"010100",14.665336209078287
"001010",14.665336209078287
"101001",14.720199739238577
"100101",14.720199739238577
"011010",14.720199739238577
"010110",14.720199739238577
"110110",14.756038880446633
"100100",14.756038880446633
"011011",14.756038880446633
"001001",14.756038880446633
"111100",14.83283294677213
"110000",14.83283294677213
"001111",14.83283294677213
"000011",14.83283294677213
"101110",14.88346686021054
"100010",14.88346686021054
"011101",14.88346686021054
"010001",14.88346686021054
"110010",14.96921362155444
"101100",14.96921362155444
"010011",14.96921362155444
"001101",14.96921362155444
"111001",14.974443899230296
"100111",14.974443899230296
"011000",14.974443899230296
"000110",14.974443899230296
"111010",14.977054387495608
"101000",14.977054387495608
"010111",14.977054387495608
"000101",14.977054387495608
"100110",15.079551575635996
"011001",15.079551575635996
"110011",15.15701306962926
"001100",15.15701306962926
"100001",15.183436545531837
"011110",15.183436545531837
"110100",15.272334625669806
"001011",15.272334625669806
"111000",15.304529809510647
"000111",15.304529809510647
"110001",15.36633169778009
"100011",15.36633169778009
"011100",15.36633169778009
"001110",15.36633169778009
"1111111",16.17350628365309
"0000000",16.17350628365309
"1111110",17.01250460329014
"1000000",17.01250460329014
"0111111",17.01250460329014
"0000001",17.01250460329014
"1010101",17.27305579172142
"0101010",17.27305579172142
"1111101",17.27412996193561
"1011111",17.27412996193561
"0100000",17.27412996193561
"0000010",17.27412996193561
"1111011",17.48113715983336
"1101111",17.48113715983336
"0010000",17.48113715983336
"0000100",17.48113715983336
"1110111",17.627417123564566
"0001000",17.627417123564566
"1111100",17.96035651415469
"1100000",17.96035651415469
"0011111",17.96035651415469
"0000011",17.96035651415469
"1011010",17.968226880502876
"1010010",17.968226880502876
"0101101",17.968226880502876
"0100101",17.968226880502876
"1101101",17.980674028719413
"1011011",17.980674028719413
"0100100",17.980674028719413
"0010010",17.980674028719413
"1111001",17.989948868400514
"1001111",17.989948868400514
"0110000",17.989948868400514
"0000110",17.989948868400514
"1110101",18.014647345689458
"1010111",18.014647345689458
"0101000",18.014647345689458
"0001010",18.014647345689458
"1101110",18.04840741738673
"1000100",18.04840741738673
"0111011",18.04840741738673
"0010001",18.04840741738673
"1101010",18.057943958124092
"1010100",18.057943958124092
"0101011",18.057943958124092
"0010101",18.057943958124092
"1010110",18.10524117949144
